detail_page_url,event_count,status,description_found,image_found,reason
https://www.terraza7.com/detalles-y-registro/max-pollak-friends-the-rumbatap-jam-session,2,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/she-him-pump-up-the-volumes-los-angeles-california-10-02-2026/event/090064CBDA54F056,2,miss,false,false,fetch failed
https://www.terraza7.com/detalles-y-registro/moneco-chicha-peruana-first-set,2,hit,true,false,
https://www.ticketmaster.com/andrea-bocelli-romanza-30th-anniversary-world-hollywood-california-09-15-2026/event/0B00643AAF963918,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7-EbY,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7xZGM,2,miss,false,false,fetch failed
https://www.ticketweb.com/event/sam-gendel-sam-wilkes-the-masonic-lodge-at-hollywood-tickets/14928123,2,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/event/Z7r9jZ1A70Nef,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7xZ-o,2,miss,false,false,fetch failed
https://www.ticketmaster.com/elevation-rhythm-washed-tour-boston-massachusetts-09-08-2026/event/010064CCB3C2C2D6,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A70yxA,2,miss,false,false,fetch failed
https://www.ticketmaster.com/eggy-boston-late-night-21-boston-massachusetts-07-31-2026/event/01006458C7D2345A,2,miss,false,false,fetch failed
https://www.ticketmaster.com/ray-lamontagne-trouble-20th-anniversary-tour-boston-massachusetts-09-25-2026/event/01006259B61847F4,2,miss,false,false,fetch failed
https://www.ticketmaster.com/sam-barber-the-american-route-tour-boston-massachusetts-09-19-2026/event/01006482FA2B2471,2,miss,false,false,fetch failed
https://www.ticketmaster.com/rush-fifty-something-san-antonio-texas-09-23-2026/event/3A00635195066C5C,2,miss,false,false,fetch failed
https://tickets.citywinery.com/event/cuscampbell-yzg9ey,2,hit,true,true,
https://www.ticketmaster.com/cann-presents-yacht-rock-revue-primetime-boston-massachusetts-08-21-2026/event/0100643A97569B55,2,miss,false,false,fetch failed
https://www.ticketmaster.com/social-distortion-brooklyn-new-york-09-11-2026/event/00006453B599B94E,2,miss,false,false,fetch failed
https://www.ticketweb.com/event/a-phish-after-party-with-cutting-room-tickets/14769353,2,miss,false,false,no usable og/meta tags
https://www.ticketmaster.com/chris-stapletons-allamerican-road-show-platinum-boston-massachusetts-08-14-2026/event/01006425E329B203,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7-kFK,2,miss,false,false,fetch failed
https://www.ticketmaster.com/phish-platinum-tickets-boston-massachusetts-07-31-2026/event/0100644DBCC38663,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7PkbS,2,miss,false,false,fetch failed
https://winniesnyc.com/pete-caldera-2/,2,miss,false,false,fetch failed
https://winniesnyc.com/michael-weiss/,2,miss,false,false,fetch failed
https://winniesnyc.com/high-society-new-orleans-jazz-band/,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7PwPf,2,miss,false,false,fetch failed
https://www.ticketmaster.com/event/Z7r9jZ1A7x6Cf,2,miss,false,false,fetch failed
https://www.axs.com/events/1403831/sam-barber-tickets,2,miss,false,false,fetch failed
https://www.axs.com/events/1468120/joe-russos-almost-dead-tickets?skin=therooftopatpier17,2,miss,false,false,fetch failed
https://danelectros.com/event-archive/houston-blues-society,2,hit,true,true,
https://www.terraza7.com/detalles-y-registro/john-benitez-salsa-project-second-set-2,2,hit,true,false,
https://www.ticketmaster.com/event/Z7r9jZ1A7PEu9,2,miss,false,false,fetch failed
https://www.thedjangonyc.com/events/dave-stryker-18/?selected_date=2026-07-31,2,hit,true,false,
https://artsatthearmory.org/events/dykefest-a-sapphic-arts-festival/,2,hit,true,true,
https://artsatthearmory.org/events/sac-musical-theater-camp-presents-how-to-train-your-dragon-the-musical-jr/,2,hit,true,false,
https://artsatthearmory.org/events/the-nova-comedy-collective-presents-nebula-night-2026-08-14/,2,hit,true,false,
https://artsatthearmory.org/events/improv-comedy-an-evening-of-2026-07-17-2026-08-21/,2,hit,true,false,
https://artsatthearmory.org/events/atomic-comedy-indie-improv-night-2-2026-08-20/,2,hit,true,false,
https://www.ticketmaster.com/latin-music-conference-single-day-ticket-los-angeles-california-09-30-2026/event/0B0064D8E86F5CE3,2,miss,false,false,fetch failed
https://www.ticketmaster.com/cover-boy-loverboy-tribute-suquamish-washington-08-01-2026/event/0F0064947B1638CE,2,miss,false,false,fetch failed
